"quarter","district","facility_type","block","facility_name","facility_code","catchment_pop","catchment_villages","essential_drugs_pct","essential_diagnostics_pct","JAS_meetings","CHO_present","MPW_present","ASHA_pct","infra_branding","BP_machine","glucometer","national_NQAS","state_NQAS","NQAS_baseline_conducted","NQAS_baseline_score","kayakalp_award","tim1_1","tim1_2","tim1_3","tim2_1","tim2_3","tim2_4","tim2_5","tim2_6","tim3_1","tim3_2","tim3_3","tim4_1","tim4_2","tim4_3","prop_HTN_over30_pct","prop_DM_over30_pct","prop_initatied_HTN","prop_initiated_DM","prop_adhered_HTN","prop_adhered_DM","prop_controlled_HTN","prop_controlled_DM","MO_present","staff_nurse_present","labtech_present","penta_dropout_scaled","HTN_dropout","DM_dropout","prop_onschedule_ANC","prop_immun_childunder2","avg_OPD_per1000","tim2_3_pct","tim2_4_pct"
"2","Bhavnagar","SHC","Mahua","Katpar","182","9669","4","1","0.5","Yes","Yes","Yes","0.9308098","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.408054942","0.004964319","0.004964319","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Khared","183","4250","1","1","0.5","Yes","Yes","Yes","0.94117647","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.4017579579","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Khari","184","6364","3","1","0.5","Yes","Yes","Yes","0.6285355100000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.51916196","0.057511","0.058139534","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Konjli","185","5481","2","1","0.5","Yes","Yes","Yes","0.9122422899999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.470006845","0.109469074","0.10873928199999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Longadi","186","5727","2","1","0.5","Yes","Yes","Yes","1.0476689000000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.292484237","0.016762703","0.0139689192","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Malvav","187","7495","2","1","0.5","Yes","Yes","Yes","0.93395597","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5035025799999999","0.188125416","0.187858572","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Moda","188","3627","3","1","0.5","Yes","Yes","Yes","0.55141991","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.58246209","0.22883926","0.22553073999999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Monpar","189","5625","2","1","0.5","Yes","Yes","Yes","0.7111111099999999","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.36288888999999996","0.0003555556","0.0003555556","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Morchupna","190","4991","3","0.8762000000000001","0.5","Yes","Yes","No","1","Yes","No","No","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Mota Jadra","191","4623","3","1","0.5","Yes","Yes","Yes","1.0815488","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.62460091","0.135842526","0.112913692","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Mota Khuntvada-1","192","5647","1","1","0.5","Yes","Yes","Yes","0.88542589","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.235632313","0.023729414","0.023729414","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Mota Khuntvada-2","193","5646","2","1","0.5","Yes","Yes","Yes","1.0626993","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.47865327999999996","0.008501594","0.008501594","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Motijagdhar","194","7511","3","1","0.5","Yes","Yes","Yes","0.6656903200000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5593774499999999","0.069231794","0.06949807","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Naip","195","6435","2","1","0.5","Yes","Yes","Yes","0.93240093","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5933605","0.07832167799999999","0.078010878","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Nana Asrana","196","3845","2","1","0.5","Yes","Yes","Yes","0.7802340700000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.515244092","0.07542262599999999","0.07542262599999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Nana Jadara","197","3370","4","1","0.5","Yes","Yes","Yes","1.1869436","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.57794419","0","0.0005934718","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Nana Khuntvada","198","5597","2","1","0.5","Yes","Yes","Yes","0.7146685700000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.62196584","0.156869752","0.156512418","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","neswad 2","199","5250","1","1","0.5","Yes","Yes","Yes","1.1428570999999998","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.43306287400000004","0.0007619048","0.0007619048","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","neswad1","200","5251","1","1","0.5","Yes","Yes","Yes","0.95219958","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.6074912170000001","0.012569034400000002","0.0121881546","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Nicha Kotada","201","6000","1","1","0.5","Yes","Yes","Yes","0.83333333","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.273463878","0.016","0.0163333334","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Otha","202","6469","5","1","0.5","Yes","Yes","Yes","0.9275003900000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.57189916","0.100788376","0.100170042","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Ranivada","203","6384","2","1","0.5","Yes","Yes","Yes","0.78320802","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.56185927","0.087092732","0.087092732","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Ratol","204","6989","2","1","0.5","Yes","Yes","Yes","1.0015739000000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.13656842","0.0060094434","0.0060094434","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Shantinagar","205","3472","2","1","0.5","Yes","Yes","Yes","0.8640553","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.528850956","0.049539169999999993","0.049539169999999993","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Tared-1","206","4600","2","1","0.5","Yes","Yes","Yes","0.86956522","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.342264057","0.021739130000000002","0.021304348","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Tatniya","207","5309","4","1","0.5","Yes","Yes","Yes","1.1301563000000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5438033999999999","0.060651724","0.061028441999999995","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Tavida","208","6444","2","1","0.5","Yes","Yes","Yes","0.9310987000000001","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.44309840800000005","0.063935444","0.063935444","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Ucha kotada","209","4699","3","1","0.5","Yes","Yes","Yes","0.85124495","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.132218455","0.0038306022","0.0038306022","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Vadali","210","3880","2","1","0.5","Yes","Yes","Yes","1.0309278","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.03876904","0.025257732","0.024742267999999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"2","Bhavnagar","SHC","Mahua","Vaghnagar","211","6691","1","1","0.5","Yes","Yes","Yes","0.89672695","Yes","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.548066768","0.041548348","0.041548348","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Bila","145","32940","2","1","0.26984127","Yes","NA","NA","0.12143290999999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.577045327","0.127556418","0.127392318","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4204545","1.1851852","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Belampar","146","32762","2","1","0.26984127","Yes","NA","NA","0.091569501","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5583744740000001","0.18166332000000002","0.181258172","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.5263158000000001","1.244898","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Bhadrod","147","26607","2","1","0.26984127","Yes","NA","NA","0.15033638","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.9132365299999999","0.214867095","0.21452265","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.8202247","1.7590360999999999","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Boda","148","30856","5","1","0.26984127","Yes","NA","NA","0.16204304","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.67375485","0.28935806199999997","0.289011204","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.7692307999999999","1.137931","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Gundarna","149","30131","3","1","0.26984127","Yes","NA","NA","0.13275364","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.5988571189999999","0.16444409000000001","0.16495895600000002","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.5378788","1.0111111","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Kalsar","150","27167","1","1","0.26984127","Yes","NA","NA","0.14723746000000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.739974687","0.0467916656","0.046938903","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.3430657","1.2481202999999998","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Kumbhan","151","33635","1","1","0.26984127","Yes","NA","NA","0.11892374","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.635183916","0.212759394","0.21211656399999998","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4413793000000001","1.2287582000000001","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Madhiya","152","33156","3","1","0.26984127","Yes","NA","NA","0.18096272","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.555767845","0.170103328","0.16965337000000003","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4649682000000002","1.0670103","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Mota Aasarana","153","29744","1","1","0.26984127","Yes","NA","NA","0.067240452","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.492910423","0.098885263","0.098659915","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4140625","1","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Sendarda","154","31128","1","1","0.26984127","Yes","NA","NA","0.12850167","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.48713177","0.080207617","0.080271867","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4308942999999998","1.7752808999999998","NA","1","1"
"3","Bhavnagar","PHC","Mahua","Talgajarda","155","27085","2","1","0.26984127","Yes","NA","NA","0.14768322","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.614815991","0.073372616","0.073151092","0","0","0","0","0","0","0","0","Yes","Yes","Yes","0","0","0","1.4592593","1.2206896999999999","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Ayush Helth And Wellness Center , Bhadrod","156","15000","1","0","0","Yes","Yes","Yes","0","NA","Yes","Yes","No","No","No","0","No","0","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","0","0","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Bagdana","157","6764","1","1","0.5","Yes","Yes","Yes","0.88704908","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.3177801776","0.007791647299999999","0.007791647299999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","4.3","1.2580645","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Bhadara","158","5240","3","1","0.5","Yes","Yes","Yes","0.95419847","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.471365377","0.061316278","0.060418814999999994","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2916667000000002","1.6111111","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Bhadrod","159","4801","2","1","0.5","Yes","Yes","Yes","0.83315976","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.22569722","0.26442688799999997","0.263717578","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6875","1.2631579000000002","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Bhambhaniya","160","3735","2","1","0.5","Yes","Yes","Yes","1.0709505","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.7639923004000001","0.1892108972","0.18867542319999997","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.9166667000000002","1.5","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Bhanvadiya","161","4991","3","0.8761904800000001","0.5","Yes","Yes","Yes","1.0018032","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.20056077779999998","0.0722922891","0.0718915671","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2","0.97560976","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Boradi","162","5487","2","1","0.5","Yes","Yes","Yes","1.0934937","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.77133932","0.1457522115","0.14556996249999998","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4782609","1.55","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Biladi","163","4367","1","1","0.5","Yes","Yes","Yes","0.68697046","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.58120121","0.1561654415","0.1553642925","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.3478261","1.1153846","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Dayal","164","7238","1","1","0.5","Yes","Yes","Yes","0.96711799","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.61100595","0.0025167472000000002","0.0025167472000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.3714286000000002","0","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Degvada","165","3853","3","1","0.5","Yes","Yes","Yes","1.0381521","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.6932895299999999","0.16008585820000001","0.16008585820000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.4444443999999999","1.8461538","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Dharai","166","5310","4","1.0095238","0.5","Yes","Yes","Yes","0.75329567","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.649381076","0.084084084","0.084084084","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.0333333","2.3333333","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Dhudhala - 2","167","4614","2","1","0.5","Yes","Yes","Yes","0.8669267399999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.37992795","0.113087079","0.113087079","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1818182","0.96","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Doliya","168","3224","1","1","0.5","Yes","Yes","Yes","0.62034739","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.488070823","0.19913151299999998","0.196616591","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.375","1.0526316","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Dundas","169","5514","5","1","0.5","Yes","Yes","Yes","1.6322089","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.52600343","0.0018135654000000002","0.0018135654000000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2692307999999999","0.7692307700000001","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Gadhada","170","5630","2","1","0.5","Yes","Yes","Yes","0.8880994699999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.82027445","0.241611056","0.241611056","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6153845999999998","1.3703703999999999","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Galthar","171","4659","1","0.8761904800000001","0.5","Yes","Yes","Yes","0.42927666999999997","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.7417565","0.25452626","0.25089480680000004","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1153846","0.7647058800000001","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Goras","172","3271","2","1","0.5","Yes","Yes","Yes","1.2228676","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.533999328","0.122319812","0.12293124600000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.8333332999999998","0.6896551700000001","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Gujrada","173","4901","2","1","0.5","Yes","Yes","Yes","1.0202","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.519990793","0.14498972","0.14498972","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6086957000000002","1.1818182","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Gundarana-2","174","5364","4","1","0.5","Yes","Yes","Yes","0.9321401899999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.8553498265","0.47763870799999997","0.479654148","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","2.1111111","1.75","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Jesar-1","175","5393","3","1","0.5","Yes","Yes","Yes","0.9271277600000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.7238220599999999","0.17229541699999998","0.248600542","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6875","1.3333332999999998","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Jesar-2","176","4526","1","1","0.5","Yes","Yes","Yes","1.1047282","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.154479522","0.592325424","0.622338202","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1333333","1.4285713999999998","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Jesar-3","177","4526","1","1","0.5","Yes","Yes","Yes","1.1047282","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.72483786","0.378772502","0.286656074","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1304348","1.0357143","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Kalsar 2","178","4615","1","1","0.5","Yes","Yes","Yes","1.0834236","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","1.105290216","0.185306428","0.185739798","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.7777778","1.2608696000000001","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Kantasar","179","5438","3","1","0.5","Yes","Yes","Yes","0.91945568","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.89399621","0.034839915","0.40597198640000004","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1666667","2.2857143","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Karamdiya","180","5835","4","1","0.5","Yes","Yes","Yes","0.68551842","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.402970382","0.29224392","0.30499085000000004","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.44","1.1034483","NA","1","1"
"3","Bhavnagar","SHC","Mahua","karla","181","4077","3","1.0095238","0.5","Yes","Yes","Yes","0.49055678","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.362794525","0.44114313000000005","0.310575467","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.5625","3.8888889","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Katpar","182","9669","4","1","0.5","Yes","Yes","Yes","0.9308098","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.440200025","0.052203615","0.021456144","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.1509434","0.88709677","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Khared","183","4250","1","1","0.5","Yes","Yes","Yes","0.94117647","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.6103430179","0.16597774","0.24483306999999999","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.3809524","0.8965517199999999","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Khari","184","6364","3","1","0.5","Yes","Yes","Yes","0.6285355100000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.592632665","0.54377665","0.158790154","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.2413793","2.2857143","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Konjli","185","5481","2","1","0.5","Yes","Yes","Yes","0.9122422899999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.652455305","0.141027726","0.192073848","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.36","1.4090908999999998","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Longadi","186","5727","2","1","0.5","Yes","Yes","Yes","1.0476689000000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.416599967","0.118698063","0.1376127292","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.36","1.6315789","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Malvav","187","7495","2","1","0.5","Yes","Yes","Yes","0.93395597","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.8900665999999999","0.601013286","0.601107042","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6666667000000002","1.3225806","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Moda","188","3627","3","1","0.5","Yes","Yes","Yes","0.55141991","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.62642665","0.27652962999999997","0.27322111","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.8461538","1.375","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Monpar","189","5625","2","1","0.5","Yes","Yes","Yes","0.7111111099999999","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.57381982","0.0003555556","0.0003555556","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.7","1.24","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Morchupana","190","4683","4","1","0.5","Yes","Yes","Yes","0.8541533200000001","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.3157895","1.2083333","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Mota Jadra","191","4623","3","1","0.5","Yes","Yes","Yes","1.0815488","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.76198684","0.21535097700000003","0.19242214300000002","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.7333333","1.2777778","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Mota Khuntvada-1","192","5647","1","1","0.5","Yes","Yes","Yes","0.88542589","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.270092131","0.036651846","0.036651846","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.7","2.8181817999999996","NA","1","1"
"3","Bhavnagar","SHC","Mahua","Mota Khuntvada-2","193","5646","2","1","0.5","Yes","Yes","Yes","1.0626993","NA","Yes","Yes","No","No","No","0","No","1","0","1","1","1","1","1","1","0","0","0","0.500673174","0.06450871700000001","0.06450871700000001","0","0","0","0","0","0","0","0","NA","NA","NA","0","0","0","1.6190476","1.4761905","NA","1","1"
